Date,Open,High,Low,Close,Adj Close,Volume
2012-12-21,22565.089844,22565.089844,22423.160156,22506.289063,22506.289063,1805720400
2012-12-24,22494.710938,22577.560547,22494.710938,22541.179688,22541.179688,560264800
2012-12-27,22705.460938,22718.830078,22608.599609,22619.779297,22619.779297,1053372600
2012-12-28,22706.330078,22706.330078,22628.460938,22666.589844,22666.589844,1043816200
2012-12-31,22584.439453,22698.330078,22566.890625,22656.919922,22656.919922,685413000
2013-01-02,22860.250000,23317.390625,22860.250000,23311.980469,23311.980469,2129252800
2013-01-03,23390.539063,23400.740234,23234.429688,23398.599609,23398.599609,2211207000
2013-01-04,23370.359375,23370.359375,23172.279297,23331.089844,23331.089844,1505752800
2013-01-07,23345.199219,23402.449219,23254.230469,23329.750000,23329.750000,1401515000
2013-01-08,23264.029297,23264.029297,23088.400391,23111.189453,23111.189453,1461679100
2013-01-09,23154.710938,23235.390625,23141.669922,23218.470703,23218.470703,1518554800
2013-01-10,23240.070313,23477.890625,23165.640625,23354.310547,23354.310547,1911808400
2013-01-11,23478.810547,23486.599609,23212.900391,23264.070313,23264.070313,1526867400
2013-01-14,23326.820313,23441.939453,23292.070313,23413.259766,23413.259766,1559383600
2013-01-15,23388.470703,23515.859375,23306.169922,23381.509766,23381.509766,1450147700
2013-01-16,23390.189453,23390.189453,23203.240234,23356.990234,23356.990234,1370170300
2013-01-17,23471.669922,23504.730469,23222.960938,23339.759766,23339.759766,1316299000
2013-01-18,23509.490234,23606.500000,23450.769531,23601.779297,23601.779297,1934485200
2013-01-21,23565.960938,23639.630859,23535.470703,23590.910156,23590.910156,1104208000
2013-01-22,23596.380859,23685.550781,23498.960938,23658.990234,23658.990234,1361101400
2013-01-23,23700.449219,23710.869141,23540.419922,23635.099609,23635.099609,1536963300
2013-01-24,23585.099609,23688.789063,23547.789063,23598.900391,23598.900391,1428556300
2013-01-25,23653.539063,23666.390625,23481.369141,23580.429688,23580.429688,1620959000
2013-01-28,23621.949219,23736.019531,23621.949219,23671.880859,23671.880859,1443566900
2013-01-29,23659.109375,23707.109375,23602.849609,23655.169922,23655.169922,3153976000
2013-01-30,23767.330078,23916.160156,23765.570313,23822.060547,23822.060547,1961876000
2013-01-31,23799.169922,23799.169922,23667.939453,23729.529297,23729.529297,1829300400
2013-02-01,23763.339844,23763.339844,23571.300781,23721.839844,23721.839844,1629063500
2013-02-04,23866.800781,23944.740234,23637.179688,23685.009766,23685.009766,2739062400
2013-02-05,23406.990234,23406.990234,23104.269531,23148.529297,23148.529297,2488035600
2013-02-06,23292.429688,23355.369141,23204.050781,23256.929688,23256.929688,1654525000
2013-02-07,23259.820313,23298.130859,23134.779297,23177.000000,23177.000000,2020632400
2013-02-08,23101.089844,23267.199219,23101.089844,23215.160156,23215.160156,1825561400
2013-02-14,23460.310547,23469.259766,23300.599609,23413.250000,23413.250000,1528919300
2013-02-15,23315.410156,23446.769531,23284.050781,23444.560547,23444.560547,1055545200
2013-02-18,23477.490234,23477.490234,23309.550781,23381.939453,23381.939453,1033227800
2013-02-19,23368.220703,23454.189453,23139.080078,23143.910156,23143.910156,1434540900
2013-02-20,23310.929688,23310.929688,23163.859375,23307.410156,23307.410156,1562429800
2013-02-21,23026.179688,23026.179688,22828.169922,22906.669922,22906.669922,2061812600
2013-02-22,22840.320313,22850.250000,22674.589844,22782.439453,22782.439453,1623906800
2013-02-25,22852.890625,22876.029297,22777.630859,22820.080078,22820.080078,1074747100
2013-02-26,22639.970703,22769.070313,22510.759766,22519.689453,22519.689453,1520934400
2013-02-27,22656.400391,22656.400391,22445.339844,22577.009766,22577.009766,1682329600
2013-02-28,22826.419922,23031.689453,22734.839844,23020.269531,23020.269531,2105669200
2013-03-01,22957.089844,23015.679688,22868.689453,22880.220703,22880.220703,2069275200
2013-03-04,22866.509766,22866.509766,22466.080078,22537.810547,22537.810547,2172137600
2013-03-05,22621.599609,22661.490234,22523.689453,22560.500000,22560.500000,1843253400
2013-03-06,22750.580078,22808.810547,22664.939453,22777.839844,22777.839844,1755859400
2013-03-07,22729.289063,22843.730469,22656.369141,22771.439453,22771.439453,1282193100
2013-03-08,22839.269531,23220.519531,22839.269531,23091.949219,23091.949219,1852113200
2013-03-11,23131.439453,23246.289063,23064.929688,23090.820313,23090.820313,1292207200
2013-03-12,23133.000000,23262.019531,22879.179688,22890.599609,22890.599609,1564247400
2013-03-13,22901.119141,22901.119141,22487.330078,22556.650391,22556.650391,1821517600
2013-03-14,22484.250000,22655.880859,22305.539063,22619.179688,22619.179688,1927863000
2013-03-15,22705.919922,22799.669922,22494.039063,22533.109375,22533.109375,2906999600
2013-03-18,22185.320313,22185.320313,21997.720703,22083.359375,22083.359375,2245928400
2013-03-19,22138.099609,22218.849609,22030.660156,22041.859375,22041.859375,1655008800
2013-03-20,21990.039063,22302.500000,21975.900391,22256.439453,22256.439453,1771354000
2013-03-21,22285.810547,22403.789063,22179.500000,22225.880859,22225.880859,1622168700
2013-03-22,22186.240234,22232.070313,22033.179688,22115.300781,22115.300781,1515505100
2013-03-25,22327.529297,22351.080078,22201.060547,22251.150391,22251.150391,1543646900
2013-03-26,22208.060547,22346.269531,22088.560547,22311.080078,22311.080078,1730124000
2013-03-27,22385.470703,22529.369141,22366.019531,22464.820313,22464.820313,1674301500
2013-03-28,22390.349609,22390.349609,22132.330078,22299.630859,22299.630859,2203094400
2013-04-02,22203.929688,22449.460938,22203.929688,22367.820313,22367.820313,1524778400
2013-04-03,22527.119141,22527.119141,22283.160156,22337.490234,22337.490234,1238359400
2013-04-05,22230.929688,22230.929688,21703.279297,21726.900391,21726.900391,2324356800
2013-04-08,21733.779297,21772.230469,21612.050781,21718.050781,21718.050781,1362666000
2013-04-09,21800.240234,21979.080078,21800.240234,21870.339844,21870.339844,1350849700
2013-04-10,21963.369141,22038.890625,21858.810547,22034.560547,22034.560547,1484676600
2013-04-11,22198.490234,22251.619141,22058.300781,22101.269531,22101.269531,1423110500
2013-04-12,22185.359375,22185.359375,22049.580078,22089.050781,22089.050781,1304977800
2013-04-15,21998.740234,21998.740234,21735.310547,21772.669922,21772.669922,1514316600
2013-04-16,21571.580078,21813.550781,21475.330078,21672.029297,21672.029297,1641271700
2013-04-17,21794.689453,21798.570313,21550.720703,21569.669922,21569.669922,1913726200
2013-04-18,21440.330078,21618.070313,21423.250000,21512.519531,21512.519531,1413713300
2013-04-19,21517.939453,22016.970703,21496.289063,22013.570313,22013.570313,1998233200
2013-04-22,22038.130859,22131.650391,21956.529297,22044.369141,22044.369141,1290323900
2013-04-23,22085.699219,22085.699219,21747.470703,21806.609375,21806.609375,1798622000
2013-04-24,22067.039063,22195.929688,21962.900391,22183.050781,22183.050781,1757855600
2013-04-25,22298.640625,22486.449219,22214.650391,22401.240234,22401.240234,1835601000
2013-04-26,22559.970703,22690.330078,22528.949219,22547.710938,22547.710938,1826670400
2013-04-29,22567.630859,22647.589844,22488.650391,22580.769531,22580.769531,1351365700
2013-04-30,22769.589844,22862.689453,22669.539063,22737.009766,22737.009766,1599208700
2013-05-02,22692.330078,22706.070313,22552.310547,22668.300781,22668.300781,1434954200
2013-05-03,22811.839844,22886.169922,22678.669922,22689.960938,22689.960938,1280291900
2013-05-06,22967.779297,22980.560547,22864.910156,22915.089844,22915.089844,1327646200
2013-05-07,22924.289063,23058.740234,22855.580078,23047.089844,23047.089844,1422320300
2013-05-08,23215.949219,23270.000000,23156.259766,23244.349609,23244.349609,1760443200
2013-05-09,23353.679688,23353.679688,23126.810547,23211.480469,23211.480469,1413765800
2013-05-10,23213.589844,23330.599609,23144.119141,23321.220703,23321.220703,1413419200
2013-05-13,23245.580078,23245.580078,22958.869141,22989.810547,22989.810547,1488626800
2013-05-14,23124.240234,23145.910156,22878.640625,22930.279297,22930.279297,1382633400
2013-05-15,23074.259766,23163.560547,23002.320313,23044.240234,23044.240234,1505988700
2013-05-16,23110.189453,23163.000000,22955.900391,23082.679688,23082.679688,1320853000
2013-05-20,23348.740234,23512.419922,23348.740234,23493.029297,23493.029297,1583330000
2013-05-21,23425.689453,23446.000000,23337.750000,23366.369141,23366.369141,3484208800
2013-05-22,23341.060547,23423.509766,23179.460938,23261.080078,23261.080078,1471641800
2013-05-23,23066.710938,23123.429688,22605.689453,22669.679688,22669.679688,2505754800
2013-05-24,22679.359375,22781.539063,22470.529297,22618.669922,22618.669922,1412875700
2013-05-27,22571.630859,22729.869141,22544.890625,22686.050781,22686.050781,993591200
2013-05-28,22710.199219,22942.150391,22639.539063,22924.250000,22924.250000,1147409300
2013-05-29,22826.849609,22861.599609,22532.570313,22554.929688,22554.929688,1539993800
2013-05-30,22562.509766,22630.640625,22290.720703,22484.310547,22484.310547,1748735600
2013-05-31,22582.550781,22582.550781,22346.179688,22392.160156,22392.160156,2493210000
2013-06-03,22301.679688,22564.179688,22249.650391,22282.189453,22282.189453,1550268400
2013-06-04,22320.500000,22330.050781,22178.640625,22285.519531,22285.519531,1422129700
2013-06-05,22141.669922,22174.689453,21933.919922,22069.240234,22069.240234,1516765700
2013-06-06,21908.449219,21949.810547,21799.250000,21838.429688,21838.429688,1711966400
2013-06-07,21768.240234,21820.429688,21506.330078,21575.259766,21575.259766,1834956400
2013-06-10,21592.900391,21723.859375,21497.550781,21615.089844,21615.089844,1464580800
2013-06-11,21542.300781,21632.009766,21307.990234,21354.660156,21354.660156,2121919200
2013-06-13,21069.259766,21069.259766,20652.750000,20887.039063,20887.039063,3299557200
2013-06-14,21083.410156,21164.679688,20954.660156,20969.140625,20969.140625,2394670200
2013-06-17,21007.279297,21272.750000,21007.279297,21225.900391,21225.900391,1879428800
2013-06-18,21102.599609,21240.009766,20995.390625,21225.880859,21225.880859,1611375800
2013-06-19,21188.400391,21232.509766,20896.220703,20986.890625,20986.890625,1892108000
2013-06-20,20668.800781,20703.759766,20374.140625,20382.869141,20382.869141,2632968400
2013-06-21,19969.980469,20383.539063,19969.980469,20263.310547,20263.310547,4084032800
2013-06-24,20023.439453,20101.259766,19756.609375,19813.980469,19813.980469,2588417600
2013-06-25,19775.980469,19992.300781,19426.359375,19855.720703,19855.720703,3385293200
2013-06-26,20090.759766,20354.179688,19913.980469,20338.550781,20338.550781,3018082400
2013-06-27,20456.470703,20713.339844,20375.400391,20440.080078,20440.080078,2430525800
2013-06-28,20596.630859,20818.349609,20490.890625,20803.289063,20803.289063,2309679400
2013-07-02,21004.560547,21004.560547,20633.160156,20658.650391,20658.650391,2509168000
2013-07-03,20568.560547,20590.320313,20119.560547,20147.310547,20147.310547,2353610400
2013-07-04,20334.939453,20532.140625,20318.019531,20468.669922,20468.669922,1382334100
2013-07-05,20740.699219,20866.359375,20729.029297,20854.669922,20854.669922,1453364000
2013-07-08,20598.210938,20694.509766,20244.070313,20582.189453,20582.189453,1723942000
2013-07-09,20610.560547,20767.580078,20571.550781,20683.009766,20683.009766,1244457400
2013-07-10,20841.730469,21044.470703,20633.019531,20904.560547,20904.560547,1625897500
2013-07-11,21177.630859,21503.710938,21177.630859,21437.490234,21437.490234,2434318400
2013-07-12,21522.150391,21522.150391,21242.470703,21277.279297,21277.279297,1637335600
2013-07-15,21278.619141,21391.759766,21205.599609,21303.310547,21303.310547,1151451300
2013-07-16,21333.070313,21394.130859,21209.179688,21312.380859,21312.380859,1054044600
2013-07-17,21368.769531,21460.960938,21253.589844,21371.869141,21371.869141,1106668800
2013-07-18,21426.900391,21445.150391,21288.580078,21345.220703,21345.220703,1223663200
2013-07-19,21451.599609,21451.599609,21214.240234,21362.419922,21362.419922,1275705800
2013-07-22,21498.960938,21498.960938,21283.830078,21416.500000,21416.500000,1090755600
2013-07-23,21517.199219,21964.029297,21517.199219,21915.419922,21915.419922,2565763200
2013-07-24,21912.900391,21984.259766,21799.310547,21968.929688,21968.929688,1342354200
2013-07-25,21872.140625,21947.830078,21841.449219,21900.960938,21900.960938,1157664800
2013-07-26,21892.339844,22034.380859,21834.240234,21968.949219,21968.949219,1207336500
2013-07-29,21896.119141,21953.349609,21749.689453,21850.150391,21850.150391,1205803300
2013-07-30,21870.140625,22033.210938,21839.759766,21953.960938,21953.960938,1212580800
2013-07-31,21888.800781,22070.140625,21853.439453,21883.660156,21883.660156,1350422100
2013-08-01,22025.750000,22152.060547,21983.150391,22088.789063,22088.789063,929367200
2013-08-02,22264.769531,22291.410156,22136.779297,22190.970703,22190.970703,1013477000
2013-08-05,22273.820313,22273.820313,22193.669922,22222.009766,22222.009766,760365400
2013-08-06,22000.939453,22012.509766,21807.960938,21923.699219,21923.699219,1139704700
2013-08-07,21756.470703,21901.460938,21571.150391,21588.839844,21588.839844,1340956800
2013-08-08,21697.869141,21785.689453,21629.500000,21655.880859,21655.880859,862913500
2013-08-09,21760.050781,21811.240234,21674.970703,21807.560547,21807.560547,1017862900
2013-08-12,21796.460938,22283.050781,21735.060547,22271.279297,22271.279297,1989388800
2013-08-13,22368.470703,22563.810547,22310.539063,22541.130859,22541.130859,2322634900
2013-08-15,22568.050781,22695.990234,22472.880859,22539.250000,22539.250000,2216759200
2013-08-16,22450.830078,22663.750000,22311.550781,22517.810547,22517.810547,2014135700
2013-08-19,22432.869141,22551.269531,22387.710938,22463.699219,22463.699219,1090294500
2013-08-20,22396.289063,22481.740234,21907.210938,21970.289063,21970.289063,1804736300
2013-08-21,21964.689453,21970.250000,21618.599609,21817.730469,21817.730469,1614257600
2013-08-22,21538.189453,21944.470703,21538.189453,21895.400391,21895.400391,1601105400
2013-08-23,22006.410156,22103.900391,21769.039063,21863.509766,21863.509766,1560858500
2013-08-26,21943.400391,22116.000000,21898.150391,22005.320313,22005.320313,1219710000
2013-08-27,21907.429688,21987.509766,21770.750000,21874.769531,21874.769531,1165041100
2013-08-28,21584.560547,21655.240234,21465.720703,21524.650391,21524.650391,2232695000
2013-08-29,21612.949219,21717.839844,21554.250000,21704.779297,21704.779297,1539354900
2013-08-30,21618.339844,21753.400391,21549.960938,21731.369141,21731.369141,1581307900
2013-09-02,21948.720703,22240.039063,21948.720703,22175.339844,22175.339844,1813177000
2013-09-03,22323.000000,22456.800781,22290.830078,22394.580078,22394.580078,1948185600
2013-09-04,22171.929688,22438.400391,22142.990234,22326.220703,22326.220703,3996450500
2013-09-05,22538.960938,22682.939453,22486.630859,22597.970703,22597.970703,2145320400
2013-09-06,22615.980469,22699.589844,22578.330078,22621.220703,22621.220703,1960758400
2013-09-09,22770.250000,22853.019531,22680.630859,22750.650391,22750.650391,1922622300
2013-09-10,22932.599609,22988.810547,22842.880859,22976.650391,22976.650391,2241118600
2013-09-11,23095.859375,23120.460938,22848.529297,22937.140625,22937.140625,2000939900
2013-09-12,22952.849609,23048.220703,22908.990234,22953.720703,22953.720703,1626682900
2013-09-13,22920.759766,22956.769531,22790.779297,22915.279297,22915.279297,1579265000
2013-09-16,23210.359375,23268.150391,23173.839844,23252.410156,23252.410156,1448448600
2013-09-17,23246.910156,23246.910156,23127.869141,23180.519531,23180.519531,1388461800
2013-09-18,23213.789063,23214.679688,23080.589844,23117.449219,23117.449219,1278223200
2013-09-19,23549.890625,23554.339844,23469.029297,23502.509766,23502.509766,2179785600
2013-09-23,23414.980469,23466.669922,23291.230469,23371.539063,23371.539063,1514566800
2013-09-24,23324.380859,23324.380859,23102.250000,23179.039063,23179.039063,1558382100
2013-09-25,23192.710938,23281.609375,23154.839844,23209.630859,23209.630859,1340232800
2013-09-26,23192.699219,23224.359375,23043.890625,23125.029297,23125.029297,1574961100
2013-09-27,23199.089844,23340.179688,23118.839844,23207.039063,23207.039063,1487481800
2013-09-30,22946.740234,22986.949219,22845.439453,22859.859375,22859.859375,1573033200
2013-10-02,22997.210938,23138.859375,22933.310547,22984.480469,22984.480469,1444728400
2013-10-03,23167.199219,23241.500000,23126.990234,23214.400391,23214.400391,1217000800
2013-10-04,23051.550781,23152.679688,22983.470703,23138.539063,23138.539063,1158821800
2013-10-07,23152.919922,23152.919922,22896.650391,22973.949219,22973.949219,1209772900
2013-10-08,22988.220703,23228.689453,22927.119141,23178.849609,23178.849609,1337047400
2013-10-09,23002.080078,23065.669922,22965.910156,23033.970703,23033.970703,1079534900
2013-10-10,23077.470703,23084.099609,22743.470703,22951.300781,22951.300781,1350438100
2013-10-11,23318.460938,23336.589844,23204.259766,23218.320313,23218.320313,1360356000
2013-10-15,23399.789063,23411.210938,23279.330078,23336.519531,23336.519531,1244268400
2013-10-16,23350.939453,23350.939453,23128.689453,23228.330078,23228.330078,1041169900
2013-10-17,23351.480469,23357.160156,23073.880859,23094.880859,23094.880859,1237910800
2013-10-18,23261.650391,23364.470703,23213.039063,23340.099609,23340.099609,1314426900
2013-10-21,23494.369141,23534.669922,23356.789063,23438.150391,23438.150391,1160840800
2013-10-22,23309.009766,23387.539063,23263.529297,23315.990234,23315.990234,1070908500
2013-10-23,23455.400391,23505.789063,22970.519531,22999.949219,22999.949219,1723799400
2013-10-24,22975.550781,22975.550781,22762.189453,22835.820313,22835.820313,1863163900
2013-10-25,22758.369141,22839.150391,22640.179688,22698.339844,22698.339844,1852391200
2013-10-28,22753.750000,22849.300781,22753.750000,22806.580078,22806.580078,1103232900
2013-10-29,22842.330078,22979.349609,22760.900391,22846.539063,22846.539063,1428098200
2013-10-30,22966.949219,23316.119141,22935.599609,23304.019531,23304.019531,1716763900
2013-10-31,23134.390625,23250.660156,23108.269531,23206.369141,23206.369141,1792714700
2013-11-01,23208.800781,23336.980469,23149.529297,23249.789063,23249.789063,1244395900
2013-11-04,23322.070313,23345.929688,23165.060547,23189.619141,23189.619141,1033387800
2013-11-05,23313.609375,23313.609375,22949.419922,23038.949219,23038.949219,1194252900
2013-11-06,23042.109375,23119.039063,22954.699219,23036.939453,23036.939453,1299946400
2013-11-07,23023.730469,23023.730469,22819.650391,22881.029297,22881.029297,1084952200
2013-11-08,22713.000000,22813.759766,22686.570313,22744.390625,22744.390625,1167359000
2013-11-11,22781.990234,23124.300781,22688.410156,23069.849609,23069.849609,1338415000
2013-11-12,23051.759766,23084.880859,22857.259766,22901.410156,22901.410156,1114214800
2013-11-13,22665.910156,22665.910156,22463.400391,22463.830078,22463.830078,2049895400
2013-11-14,22673.320313,22691.669922,22529.330078,22649.150391,22649.150391,1252607400
2013-11-15,22749.599609,23050.349609,22749.599609,23032.150391,23032.150391,2032598700
2013-11-18,23397.730469,23706.679688,23390.660156,23660.060547,23660.060547,3971447800
2013-11-19,23834.519531,23856.900391,23620.279297,23657.810547,23657.810547,2973659300
2013-11-20,23774.310547,23843.800781,23690.810547,23700.859375,23700.859375,1932689900
2013-11-21,23661.419922,23661.419922,23508.789063,23580.289063,23580.289063,1620640500
2013-11-22,23752.279297,23764.410156,23641.199219,23696.279297,23696.279297,1689620800
2013-11-25,23829.970703,23829.970703,23673.529297,23684.449219,23684.449219,1513617400
2013-11-26,23675.369141,23751.859375,23659.980469,23681.279297,23681.279297,1505522100
2013-11-27,23653.949219,23856.919922,23649.800781,23806.349609,23806.349609,1588937200
2013-11-28,23934.939453,24014.810547,23734.539063,23789.089844,23789.089844,1333799400
2013-11-29,23862.380859,23912.289063,23809.710938,23881.289063,23881.289063,880337300
2013-12-02,23936.150391,24111.550781,23844.240234,24038.550781,24038.550781,1386380400
2013-12-03,23887.769531,23975.759766,23833.250000,23910.470703,23910.470703,1337937500
2013-12-04,23719.599609,23846.839844,23603.019531,23728.699219,23728.699219,1523707900
2013-12-05,23634.089844,23728.900391,23563.210938,23712.570313,23712.570313,1204080200
2013-12-06,23620.310547,23812.890625,23614.199219,23743.099609,23743.099609,1705820500
2013-12-09,23970.000000,23970.000000,23775.009766,23811.169922,23811.169922,1294590800
2013-12-10,23799.449219,23810.939453,23707.759766,23744.189453,23744.189453,1030689800
2013-12-11,23686.800781,23693.509766,23295.140625,23338.240234,23338.240234,1903525800
2013-12-12,23265.130859,23327.439453,23160.900391,23218.119141,23218.119141,1713492700
2013-12-13,23080.189453,23331.529297,23017.339844,23245.960938,23245.960938,1522556000
2013-12-16,23138.279297,23204.630859,22999.759766,23114.660156,23114.660156,1333076000
2013-12-17,23281.380859,23281.380859,23040.599609,23069.230469,23069.230469,1411284400
2013-12-18,23076.539063,23240.710938,22993.539063,23143.820313,23143.820313,1295395100
2013-12-19,23404.449219,23404.449219,22753.300781,22888.750000,22888.750000,1958325000
2013-12-20,22904.179688,22936.919922,22713.699219,22812.179688,22812.179688,2123556900
2013-12-23,22946.550781,23005.919922,22862.890625,22921.560547,22921.560547,1094500300
2013-12-24,23045.640625,23194.630859,23026.099609,23179.550781,23179.550781,801469000
2013-12-27,23138.910156,23283.310547,23130.859375,23243.240234,23243.240234,850151200
2013-12-30,23353.539063,23369.369141,23178.279297,23244.869141,23244.869141,1000190800
2013-12-31,23328.439453,23361.339844,23271.800781,23306.390625,23306.390625,674177100
2014-01-02,23452.759766,23469.330078,23173.929688,23340.050781,23340.050781,1042215400
2014-01-03,23097.980469,23097.980469,22782.419922,22817.279297,22817.279297,1994801200
2014-01-06,22732.830078,22757.449219,22567.769531,22684.150391,22684.150391,1650597100
2014-01-07,22689.250000,22802.849609,22644.580078,22712.779297,22712.779297,1733385800
2014-01-08,22834.810547,23031.189453,22778.830078,22996.589844,22996.589844,2201299800
2014-01-09,22925.230469,23044.970703,22709.029297,22787.330078,22787.330078,1710496000
2014-01-10,22735.929688,22932.210938,22726.839844,22846.250000,22846.250000,1495208000
2014-01-13,23046.410156,23067.330078,22762.240234,22888.759766,22888.759766,1247407800
2014-01-14,22637.550781,22883.000000,22637.550781,22791.279297,22791.279297,1165354600
2014-01-15,22985.779297,23010.070313,22826.980469,22902.000000,22902.000000,1116090600
2014-01-16,23085.140625,23085.140625,22936.740234,22986.410156,22986.410156,1373020300
2014-01-17,22898.480469,23263.419922,22849.099609,23133.349609,23133.349609,1725929900
2014-01-20,23048.130859,23089.240234,22884.619141,22928.949219,22928.949219,1588586200
2014-01-21,23040.839844,23139.650391,22986.470703,23033.119141,23033.119141,1767000900
2014-01-22,22954.769531,23119.609375,22913.660156,23082.250000,23082.250000,1768083800
2014-01-23,23082.009766,23093.849609,22722.580078,22733.900391,22733.900391,1933806600
2014-01-24,22522.439453,22659.720703,22435.720703,22450.060547,22450.060547,2004069100
2014-01-27,22019.099609,22044.230469,21880.730469,21976.099609,21976.099609,2355489900
2014-01-28,22012.509766,22022.140625,21892.199219,21960.640625,21960.640625,1832642500
2014-01-29,22111.630859,22222.699219,22109.929688,22141.609375,22141.609375,1878771200
2014-01-30,21827.330078,22052.160156,21746.230469,22035.419922,22035.419922,1537678000
2014-02-04,21561.699219,21609.589844,21388.609375,21397.769531,21397.769531,2480445000
2014-02-05,21564.880859,21564.880859,21197.779297,21269.380859,21269.380859,1939803200
2014-02-06,21320.910156,21440.400391,21277.009766,21423.130859,21423.130859,1589901600
2014-02-07,21498.089844,21703.689453,21480.089844,21636.849609,21636.849609,1698091100
2014-02-10,21646.750000,21687.839844,21524.810547,21579.259766,21579.259766,1718083400
2014-02-11,21623.789063,22025.580078,21623.789063,21962.980469,21962.980469,2004766000
2014-02-12,22057.699219,22308.250000,22010.560547,22285.789063,22285.789063,1964148900
2014-02-13,22297.699219,22297.699219,22098.199219,22165.529297,22165.529297,1431843900
2014-02-14,22382.720703,22412.740234,22243.769531,22298.410156,22298.410156,1142733000
2014-02-17,22463.400391,22585.679688,22463.400391,22535.939453,22535.939453,1043804900
2014-02-18,22535.199219,22592.359375,22437.380859,22587.720703,22587.720703,961510000
2014-02-19,22600.599609,22708.400391,22534.189453,22664.519531,22664.519531,1145877400
2014-02-20,22595.910156,22742.720703,22297.849609,22394.080078,22394.080078,2691551800
2014-02-21,22617.630859,22633.289063,22442.390625,22568.240234,22568.240234,1678803800
2014-02-24,22576.349609,22576.349609,22260.130859,22388.560547,22388.560547,1709106200
2014-02-25,22498.419922,22518.839844,22259.759766,22317.199219,22317.199219,1538384200
2014-02-26,22297.619141,22502.960938,22258.890625,22437.439453,22437.439453,1750025300
2014-02-27,22465.960938,22866.230469,22432.480469,22828.179688,22828.179688,1957977500
2014-02-28,22942.960938,22986.699219,22709.519531,22836.960938,22836.960938,1897300600
2014-03-03,22630.769531,22749.130859,22487.230469,22500.669922,22500.669922,1634145200
2014-03-04,22542.169922,22783.980469,22534.099609,22657.630859,22657.630859,1344318400
2014-03-05,22839.429688,22839.429688,22529.830078,22579.779297,22579.779297,1620064500
2014-03-06,22588.769531,22764.380859,22588.759766,22702.970703,22702.970703,1524509100
2014-03-07,22728.529297,22820.410156,22604.019531,22660.490234,22660.490234,1481457300
2014-03-10,22339.419922,22388.460938,22206.800781,22264.929688,22264.929688,1621277400
2014-03-11,22234.609375,22351.990234,22198.070313,22269.609375,22269.609375,1365653800
2014-03-12,22019.029297,22019.029297,21873.199219,21901.949219,21901.949219,1890043500
2014-03-13,21920.939453,22041.330078,21743.339844,21756.080078,21756.080078,1579460800
2014-03-14,21612.070313,21630.699219,21462.490234,21539.490234,21539.490234,1697613900
2014-03-17,21494.369141,21535.699219,21423.029297,21473.949219,21473.949219,1027124200
2014-03-18,21549.220703,21606.980469,21469.210938,21583.500000,21583.500000,1478690900
2014-03-19,21585.119141,21614.529297,21485.509766,21568.689453,21568.689453,1253992000
2014-03-20,21352.490234,21475.480469,21137.609375,21182.160156,21182.160156,1855189600
2014-03-21,21239.089844,21470.310547,21171.910156,21436.699219,21436.699219,2761821600
2014-03-24,21657.550781,21866.970703,21590.070313,21846.449219,21846.449219,2460675400
2014-03-25,21773.640625,21858.109375,21704.730469,21732.320313,21732.320313,1439740000
2014-03-26,21889.759766,22006.640625,21865.330078,21887.750000,21887.750000,1917734000
2014-03-27,21897.070313,21926.830078,21715.630859,21834.449219,21834.449219,2222326300
2014-03-28,21930.400391,22143.240234,21930.400391,22065.529297,22065.529297,2147316000
2014-03-31,22244.160156,22244.160156,22043.509766,22151.060547,22151.060547,1919012500
2014-04-01,22292.320313,22458.939453,22250.660156,22448.539063,22448.539063,1598522700
2014-04-02,22598.400391,22598.400391,22436.279297,22523.939453,22523.939453,1594180000
2014-04-03,22666.060547,22722.240234,22531.240234,22565.080078,22565.080078,1385870800
2014-04-04,22476.250000,22595.710938,22452.640625,22510.080078,22510.080078,1497612700
2014-04-07,22416.470703,22485.240234,22326.410156,22377.150391,22377.150391,1364755200
2014-04-08,22390.140625,22625.210938,22329.990234,22596.970703,22596.970703,2242588200
2014-04-09,22725.429688,22933.330078,22721.189453,22843.169922,22843.169922,2255721100
2014-04-10,22949.789063,23224.539063,22734.390625,23186.960938,23186.960938,2705303500
2014-04-11,23150.800781,23194.150391,22946.210938,23003.640625,23003.640625,2212812900
2014-04-14,22911.820313,23090.939453,22911.820313,23038.800781,23038.800781,1332385800
2014-04-15,23054.349609,23054.349609,22658.269531,22671.259766,22671.259766,1507438500
2014-04-16,22686.210938,22866.560547,22627.509766,22696.009766,22696.009766,1209932600
2014-04-17,22858.789063,22858.789063,22657.949219,22760.240234,22760.240234,1043678800
2014-04-22,22718.689453,22808.300781,22644.429688,22730.679688,22730.679688,1177816000
2014-04-23,22855.259766,22855.259766,22495.589844,22509.640625,22509.640625,1466034400
2014-04-24,22527.380859,22575.500000,22461.099609,22562.800781,22562.800781,1245512100
2014-04-25,22524.560547,22548.519531,22213.740234,22223.529297,22223.529297,1501582200
2014-04-28,22122.380859,22202.269531,22096.949219,22132.529297,22132.529297,1204384500
2014-04-29,22172.080078,22474.189453,22099.199219,22453.890625,22453.890625,1647330100
2014-04-30,22466.039063,22466.039063,22097.359375,22133.970703,22133.970703,1813869300
2014-05-02,22194.660156,22312.710938,22150.349609,22260.669922,22260.669922,1150668300
2014-05-05,22195.800781,22284.560547,21873.869141,21976.330078,21976.330078,1052997700
2014-05-07,21904.519531,21923.150391,21680.330078,21746.259766,21746.259766,1551840300
